customer_id,feature
262,Comments
262,Permission Control
262,Automations
366,Attachments
252,Attachments
252,API Access
252,Advanced Reports
663,Project Creation
663,Attachments
663,Task Creation
730,Project Creation
730,Task Creation
730,Comments
860,Project Creation
860,API Access
199,Attachments
199,Comments
199,Task Creation
250,Attachments
250,Advanced Reports
898,Project Creation
898,Comments
898,SSO
898,API Access
769,Attachments
769,Project Creation
769,Permission Control
785,Task Creation
785,Comments
785,Attachments
2,Project Creation
2,Task Creation
2,Advanced Reports
172,Task Creation
172,Attachments
172,API Access
307,Project Creation
307,Automations
961,Comments
961,Project Creation
961,Task Creation
792,Comments
792,Permission Control
383,Project Creation
383,Comments
383,Dashboards
383,Permission Control
199,Attachments
199,Task Creation
199,Project Creation
353,Comments
353,Project Creation
353,Dashboards
353,Automations
59,Attachments
59,Task Creation
59,SSO
59,Advanced Reports
145,Comments
145,Attachments
145,Advanced Reports
58,Attachments
58,Project Creation
58,API Access
58,SSO
814,Attachments
814,Project Creation
814,API Access
814,SSO
811,Attachments
811,Advanced Reports
329,Project Creation
329,Advanced Reports
969,Project Creation
969,Comments
969,Permission Control
194,Task Creation
194,API Access
194,Advanced Reports
245,Project Creation
245,Task Creation
835,Comments
835,Dashboards
26,Attachments
26,Dashboards
26,Automations
57,Comments
408,Attachments
408,Task Creation
590,Task Creation
590,Dashboards
368,Project Creation
368,API Access
231,Comments
231,Permission Control
231,Automations
704,Comments
704,Permission Control
704,Dashboards
156,Comments
156,Attachments
156,Project Creation
152,Task Creation
152,Automations
136,Attachments
829,Project Creation
829,API Access
829,Advanced Reports
6,Project Creation
6,Dashboards
609,Comments
609,Permission Control
609,Dashboards
414,Attachments
414,Comments
414,Automations
414,Permission Control
728,Task Creation
728,Attachments
452,Attachments
452,API Access
452,Advanced Reports
944,Project Creation
344,Project Creation
344,Dashboards
965,Attachments
965,API Access
917,Task Creation
64,Attachments
64,Project Creation
64,Permission Control
26,Task Creation
26,Dashboards
785,Comments
785,Task Creation
785,Project Creation
233,Project Creation
233,Comments
893,Attachments
893,SSO
944,Project Creation
944,Attachments
944,Comments
60,Project Creation
546,Project Creation
546,SSO
546,API Access
160,Attachments
160,Comments
160,Dashboards
160,Permission Control
613,Attachments
613,Task Creation
613,SSO
613,Advanced Reports
864,Attachments
864,SSO
718,Comments
718,SSO
338,Attachments
338,Project Creation
338,Permission Control
278,Attachments
278,Project Creation
278,Advanced Reports
278,API Access
894,Task Creation
894,Project Creation
894,Permission Control
894,Automations
866,Task Creation
866,Project Creation
466,Project Creation
466,Comments
466,Attachments
636,Attachments
636,API Access
636,SSO
993,Task Creation
993,Attachments
993,Comments
438,Project Creation
438,Task Creation
438,Comments
688,Task Creation
688,Project Creation
688,SSO
688,API Access
844,Attachments
844,Comments
844,Dashboards
142,Project Creation
114,Attachments
734,Comments
734,Project Creation
734,Attachments
978,Comments
978,Dashboards
168,Project Creation
168,Task Creation
168,Dashboards
289,Comments
289,Advanced Reports
289,API Access
915,Task Creation
915,Project Creation
538,Project Creation
538,Permission Control
965,Project Creation
965,Advanced Reports
965,API Access
376,Project Creation
376,Permission Control
376,Dashboards
760,Task Creation
760,Advanced Reports
760,SSO
246,Task Creation
246,Comments
246,Dashboards
263,Comments
263,Task Creation
263,Attachments
981,Attachments
981,SSO
981,Advanced Reports
893,Attachments
893,Task Creation
893,Advanced Reports
893,SSO
218,Comments
218,Project Creation
218,Dashboards
9,Task Creation
9,Comments
9,API Access
263,Comments
263,Task Creation
263,Attachments
635,Comments
461,Task Creation
461,Attachments
297,Task Creation
297,Project Creation
164,Attachments
164,Task Creation
164,Permission Control
349,Attachments
678,Project Creation
678,Attachments
678,Permission Control
678,Automations
927,Comments
927,Attachments
316,Project Creation
316,Automations
169,Task Creation
169,Attachments
169,Permission Control
169,Dashboards
260,Project Creation
780,Project Creation
780,Task Creation
16,Project Creation
16,Attachments
16,API Access
16,Advanced Reports
318,Attachments
318,Task Creation
318,Automations
318,Permission Control
112,Attachments
112,Task Creation
112,Project Creation
23,Attachments
23,Advanced Reports
563,Comments
563,Attachments
563,Permission Control
563,Dashboards
678,Attachments
678,Project Creation
678,Dashboards
71,Comments
71,API Access
71,SSO
380,Comments
380,Attachments
380,Project Creation
185,Comments
185,API Access
333,Attachments
333,SSO
333,Advanced Reports
686,Comments
686,Attachments
686,Advanced Reports
781,Task Creation
781,SSO
781,API Access
12,Task Creation
12,Attachments
12,Dashboards
473,Comments
473,SSO
26,Attachments
26,Project Creation
26,Dashboards
26,Automations
412,Project Creation
674,Task Creation
674,Permission Control
912,Comments
912,Attachments
828,Project Creation
828,Comments
392,Task Creation
899,Attachments
899,Project Creation
899,SSO
899,API Access
160,Project Creation
160,Permission Control
160,Dashboards
461,Task Creation
461,Comments
461,Attachments
748,Attachments
748,Project Creation
748,Comments
211,Comments
762,Project Creation
762,SSO
872,Task Creation
872,Attachments
872,API Access
872,SSO
844,Attachments
844,Dashboards
497,Attachments
497,Task Creation
497,Automations
814,Comments
814,SSO
814,API Access
923,Task Creation
923,Comments
923,Advanced Reports
668,Task Creation
668,Comments
668,Permission Control
469,Comments
469,Project Creation
469,Task Creation
474,Project Creation
474,Comments
474,Advanced Reports
354,Comments
354,Task Creation
354,API Access
354,SSO
905,Attachments
905,Comments
905,SSO
905,API Access
694,Comments
694,Attachments
694,Dashboards
694,Automations
363,Task Creation
363,Comments
366,Comments
366,Task Creation
554,Attachments
554,Project Creation
421,Task Creation
421,API Access
882,Task Creation
882,Attachments
882,SSO
882,API Access
264,Attachments
264,Permission Control
561,Project Creation
561,Attachments
561,SSO
561,API Access
397,Task Creation
397,Comments
397,Automations
397,Dashboards
229,Comments
229,Advanced Reports
893,Task Creation
893,Comments
893,SSO
270,Comments
270,Attachments
270,Advanced Reports
270,SSO
146,Project Creation
146,SSO
113,Project Creation
113,Task Creation
113,Dashboards
113,Permission Control
422,Project Creation
422,Attachments
422,Automations
422,Permission Control
837,Task Creation
837,Attachments
837,API Access
555,Project Creation
555,Task Creation
555,Dashboards
504,Project Creation
504,SSO
938,Project Creation
938,Task Creation
926,Project Creation
143,Project Creation
143,Dashboards
427,Project Creation
427,Task Creation
663,Comments
978,Attachments
978,Permission Control
309,Task Creation
309,Advanced Reports
309,API Access
476,Task Creation
476,Project Creation
476,Comments
934,Comments
934,Automations
934,Permission Control
486,Task Creation
486,Attachments
486,Comments
538,Project Creation
538,Dashboards
538,Automations
530,Task Creation
530,Comments
581,Attachments
581,Dashboards
581,Permission Control
551,Attachments
551,Task Creation
551,SSO
43,Attachments
43,Task Creation
43,Project Creation
882,Task Creation
882,Advanced Reports
882,SSO
369,Attachments
369,Task Creation
369,Project Creation
93,Task Creation
93,Comments
93,Automations
659,Comments
659,Automations
706,Comments
706,Task Creation
706,Dashboards
706,Permission Control
700,Comments
700,API Access
912,Comments
553,Task Creation
553,API Access
762,Attachments
762,SSO
762,Advanced Reports
192,Project Creation
192,Automations
192,Permission Control
29,Attachments
29,Task Creation
29,Automations
91,Project Creation
91,Comments
91,API Access
91,Advanced Reports
896,Task Creation
896,Project Creation
896,Advanced Reports
896,SSO
51,Attachments
911,Task Creation
911,Comments
789,Comments
789,Attachments
789,Project Creation
413,Comments
437,Project Creation
183,Task Creation
183,Dashboards
183,Automations
786,Project Creation
786,Advanced Reports
243,Task Creation
243,Dashboards
243,Automations
710,Attachments
710,Task Creation
21,Project Creation
767,Attachments
767,Task Creation
767,Permission Control
767,Dashboards
386,Attachments
386,Advanced Reports
541,Project Creation
541,Attachments
541,Comments
922,Attachments
922,Comments
267,Comments
267,Automations
267,Dashboards
979,Task Creation
979,Attachments
979,SSO
601,Comments
601,SSO
355,Attachments
355,SSO
355,Advanced Reports
586,Comments
586,Permission Control
393,Comments
393,Automations
393,Dashboards
852,Project Creation
852,Attachments
192,Project Creation
192,Dashboards
192,Permission Control
127,Project Creation
127,Task Creation
127,API Access
127,SSO
929,Task Creation
929,Comments
929,API Access
929,Advanced Reports
997,Project Creation
997,Comments
84,Task Creation
84,Dashboards
84,Permission Control
67,Comments
67,Task Creation
67,Permission Control
67,Automations
915,Task Creation
915,Comments
915,Project Creation
348,Task Creation
348,Project Creation
683,Comments
683,Task Creation
232,Attachments
363,Comments
363,Project Creation
363,Attachments
263,Project Creation
263,Comments
263,Task Creation
197,Comments
206,Task Creation
206,Project Creation
683,Comments
407,Comments
407,Task Creation
407,Attachments
852,Attachments
852,Project Creation
450,Comments
450,Permission Control
48,Project Creation
48,Attachments
48,Comments
599,Attachments
599,API Access
599,Advanced Reports
933,Comments
985,Project Creation
985,Comments
108,Project Creation
108,Comments
108,Permission Control
819,Project Creation
819,Automations
92,Project Creation
92,Attachments
92,Automations
92,Dashboards
794,Task Creation
794,Dashboards
681,Comments
681,SSO
681,API Access
236,Project Creation
312,Comments
312,Task Creation
312,Project Creation
235,Attachments
235,Dashboards
235,Automations
876,Project Creation
689,Project Creation
689,Comments
689,Permission Control
689,Automations
131,Comments
131,Project Creation
131,Dashboards
131,Automations
54,Task Creation
54,Comments
54,Permission Control
54,Dashboards
66,Comments
66,SSO
686,Project Creation
686,Task Creation
686,Advanced Reports
739,Project Creation
739,Permission Control
892,Comments
892,SSO
537,Task Creation
537,Attachments
537,Advanced Reports
537,API Access
989,Task Creation
989,Project Creation
6,Comments
6,Attachments
6,Permission Control
6,Dashboards
341,Task Creation
341,Attachments
341,Permission Control
341,Dashboards
685,Project Creation
685,Permission Control
685,Dashboards
402,Comments
402,API Access
767,Task Creation
767,Attachments
767,Permission Control
767,Automations
218,Comments
218,Attachments
218,Permission Control
218,Dashboards
147,Task Creation
147,Project Creation
147,Comments
982,Task Creation
330,Comments
330,Attachments
821,Task Creation
277,Attachments
277,Dashboards
277,Permission Control
167,Attachments
167,Comments
544,Attachments
544,API Access
116,Project Creation
116,Comments
116,SSO
115,Attachments
662,Project Creation
662,Attachments
662,Permission Control
424,Attachments
424,Task Creation
424,Permission Control
424,Automations
451,Attachments
451,Comments
451,Dashboards
473,Comments
473,Advanced Reports
473,SSO
467,Task Creation
467,Automations
697,Comments
697,Project Creation
697,API Access
697,Advanced Reports
724,Attachments
724,Automations
724,Permission Control
603,Attachments
603,Dashboards
603,Automations
116,Project Creation
116,API Access
229,Project Creation
229,Task Creation
229,SSO
219,Project Creation
219,Comments
219,Permission Control
705,Attachments
705,Project Creation
705,Automations
206,Attachments
206,Project Creation
206,Comments
73,Project Creation
73,Permission Control
203,Project Creation
203,Permission Control
203,Automations
198,Attachments
198,Comments
198,Automations
726,Attachments
557,Task Creation
557,Comments
557,Dashboards
29,Project Creation
29,Automations
356,Project Creation
356,Attachments
356,API Access
33,Project Creation
33,Task Creation
33,API Access
50,Attachments
50,Project Creation
382,Task Creation
382,Advanced Reports
382,SSO
672,Comments
672,Advanced Reports
672,API Access
536,Attachments
536,Automations
838,Attachments
838,Task Creation
838,API Access
980,Task Creation
980,Attachments
731,Comments
731,Task Creation
257,Task Creation
257,Comments
257,Permission Control
691,Project Creation
691,Comments
691,Dashboards
691,Automations
686,Attachments
686,Advanced Reports
986,Attachments
986,Task Creation
986,Project Creation
734,Task Creation
762,Project Creation
762,API Access
529,Project Creation
529,SSO
529,Advanced Reports
513,Project Creation
513,Task Creation
513,Permission Control
32,Attachments
32,API Access
278,Project Creation
278,API Access
689,Task Creation
689,Project Creation
