customer_id,mrr,plan,contracting_date,segment,interaction_date,interaction_type,nps_last_research,event_date,logins_last_week,finished_tasks,active_users,num_opened_tickets,API Access,Advanced Reports,Attachments,Automations,Comments,Dashboards,Permission Control,Project Creation,SSO,Task Creation,weeks_since_last_interaction,tenure_in_years,weeks_since_last_usage_extraction
610,438.66,Pro,2020-03-31,SMB,2022-07-29,Suporte Técnico,5.0,2022-10-08,32.8,41.0,15.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,226.0,6.66875244427063,216.0
611,527.21,Enterprise,2023-10-06,SMB,2026-03-28,Email de Acompanhamento,9.0,2025-12-30,30.75,49.75,8.75,1.75,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,35.0,3.154004106776181,48.0
612,65.14,Basic,2021-05-13,Enterprise,2021-07-19,Reunião QBR,9.0,2024-01-19,23.25,56.25,17.25,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,280.0,5.553628480146052,149.0
613,771.97,Enterprise,2020-07-10,Enterprise,2023-07-05,Reunião QBR,9.0,2023-05-21,27.428571428571427,50.142857142857146,10.714285714285714,2.142857142857143,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,177.0,6.392256550645287,184.0
614,175.96,Pro,2022-06-11,SMB,2022-06-22,Email de Acompanhamento,,2025-03-15,18.0,71.5,11.75,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,231.0,4.474260679079956,89.0
615,966.04,Enterprise,2023-10-20,SMB,2025-03-14,Reunião QBR,8.0,2026-04-18,30.75,70.75,9.75,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,89.0,3.1156741957563314,32.0
616,63.27,Basic,2021-06-23,SMB,2023-10-19,Suporte Técnico,5.0,2024-02-09,12.2,41.8,8.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,162.0,5.4413509812870835,146.0
617,79.8,Basic,2023-02-09,SMB,2023-03-23,Suporte Técnico,,2024-01-09,35.5,32.5,4.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,192.0,3.808350444900753,151.0
618,80.07,Basic,2023-06-03,SMB,2025-06-15,Reunião QBR,8.0,2025-07-04,26.5,60.166666666666664,8.833333333333334,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,76.0,3.4962354551676933,73.0
619,420.08,Pro,2022-09-27,SMB,2025-07-05,Email de Acompanhamento,5.0,2025-07-07,28.375,37.25,15.125,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,73.0,4.1785323110624315,73.0
620,25.84,Basic,2023-01-11,SMB,2025-05-04,Suporte Técnico,,2026-01-01,26.8,76.2,6.2,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,82.0,3.887748117727584,47.0
621,1401.7,Enterprise,2022-02-14,Mid-Market,2024-12-05,Reunião QBR,,2023-07-21,31.5,65.5,11.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,103.0,4.794633077765608,175.0
622,93.33,Basic,2021-07-22,SMB,2023-09-02,Email de Acompanhamento,3.0,2023-07-18,23.0,44.166666666666664,10.666666666666666,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,169.0,5.361935189411227,176.0
623,190.84,Pro,2023-11-16,Mid-Market,2026-09-24,Email de Acompanhamento,3.0,2026-02-12,16.25,48.75,10.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,9.0,3.0417522245037647,41.0
624,1543.68,Enterprise,2023-01-13,Mid-Market,2024-01-11,Suporte Técnico,7.0,2025-02-02,34.0,67.5,11.0,0.8333333333333334,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,150.0,3.8822724161533197,95.0
625,214.66,Pro,2023-03-19,Enterprise,2025-12-24,Email de Acompanhamento,0.0,2025-09-18,26.833333333333332,43.166666666666664,15.333333333333334,0.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,48.0,3.704312114989733,62.0
626,210.26,Pro,2023-09-03,SMB,2025-02-01,Email de Acompanhamento,,2024-08-17,43.0,54.0,16.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,95.0,3.24435318275154,119.0
627,322.56,Pro,2020-08-07,SMB,2023-02-27,Suporte Técnico,5.0,2023-01-11,29.4,62.0,9.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,196.0,6.315604223699649,202.0
628,204.54,Pro,2023-08-14,Enterprise,2024-11-04,Reunião QBR,6.0,2025-12-12,25.75,59.0,11.5,0.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,108.0,3.299110198494182,50.0
629,830.79,Enterprise,2021-11-21,Mid-Market,2022-03-04,Suporte Técnico,,2024-08-19,16.666666666666668,49.333333333333336,12.666666666666666,2.6666666666666665,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,247.0,5.027841168416248,119.0
630,1981.89,Enterprise,2021-06-10,SMB,2022-12-11,Suporte Técnico,,2024-03-21,25.666666666666668,55.0,7.777777777777778,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,207.0,5.476951163852122,140.0
631,225.5,Pro,2022-11-27,Enterprise,2024-12-24,Email de Acompanhamento,3.0,2025-03-14,26.5,49.75,15.0,0.25,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,101.0,4.011500547645126,89.0
632,1218.5,Enterprise,2022-07-05,Enterprise,2024-06-30,Email de Acompanhamento,4.0,2025-04-14,32.333333333333336,31.833333333333332,7.166666666666667,1.5,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,126.0,4.408543263964951,85.0
633,33.55,Basic,2023-08-04,SMB,2024-04-15,Email de Acompanhamento,,2024-12-12,49.0,66.0,14.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,137.0,3.326488706365503,102.0
634,95.36,Basic,2023-08-24,Mid-Market,2025-05-19,Suporte Técnico,2.0,2026-01-21,21.2,34.4,11.2,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,80.0,3.271731690622861,44.0
635,55.18,Basic,2021-09-18,SMB,2024-04-09,Reunião QBR,8.0,2024-05-25,33.0,55.36363636363637,13.545454545454545,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,138.0,5.203103605659516,131.0
636,1728.16,Enterprise,2022-02-23,Mid-Market,2024-06-30,Suporte Técnico,0.0,2024-11-27,24.2,49.7,11.5,1.5,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,126.0,4.769989047097481,104.0
637,1937.0,Enterprise,2022-02-10,Enterprise,2023-06-10,Reunião QBR,1.0,2024-08-15,31.0,47.44444444444444,10.11111111111111,1.7777777777777777,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,181.0,4.805585980284776,119.0
638,1411.8,Enterprise,2023-12-07,SMB,2026-10-17,Email de Acompanhamento,6.0,2026-11-13,30.666666666666668,53.0,9.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,6.0,2.9842573579739904,2.0
639,110.22,Pro,2020-11-01,SMB,2022-11-20,Email de Acompanhamento,,2022-11-03,22.333333333333332,64.0,13.333333333333334,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,210.0,6.080172076652327,212.0
640,89.37,Basic,2023-11-27,Mid-Market,,,,2025-12-16,23.333333333333332,23.666666666666668,13.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,,3.0116358658453115,50.0
641,43.57,Basic,2023-07-03,Enterprise,2023-12-11,Suporte Técnico,3.0,2025-09-22,13.2,43.4,5.8,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,155.0,3.4140999315537304,62.0
642,468.93,Pro,2023-01-14,SMB,,,,2025-12-15,22.4,66.2,12.2,0.2,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,3.8795345653661877,50.0
643,1412.32,Enterprise,2023-06-05,SMB,2025-07-15,Email de Acompanhamento,8.0,2026-03-25,29.0,40.0,10.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,72.0,3.490759753593429,35.0
644,57.51,Basic,2022-08-07,SMB,,,,2024-06-28,46.333333333333336,39.666666666666664,12.666666666666666,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,4.318181818181818,126.0
645,1926.8,Enterprise,2022-07-29,SMB,2023-01-19,Reunião QBR,10.0,2025-01-22,36.0,24.333333333333332,9.666666666666666,1.3333333333333333,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,201.0,4.342825848849945,96.0
646,376.18,Pro,2023-04-17,Enterprise,2026-04-01,Suporte Técnico,3.0,2025-12-15,40.0,35.0,10.666666666666666,0.6666666666666666,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,34.0,3.6249144421629023,50.0
647,459.54,Pro,2020-05-25,SMB,2023-04-28,Suporte Técnico,1.0,2022-11-06,26.6,41.2,12.6,0.6,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,187.0,6.5181853734845525,212.0
648,160.44,Pro,2022-06-06,Mid-Market,,,,2024-11-19,1.0,84.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,,4.4879518072289155,106.0
649,296.27,Pro,2020-09-04,SMB,,,,2022-08-25,17.5,6.0,11.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,,6.238951896754009,222.0
650,201.69,Pro,2022-03-06,SMB,2024-10-18,Suporte Técnico,2.0,2025-01-19,22.0,58.0,9.75,0.25,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,110.0,4.73986856516977,97.0
651,245.88,Pro,2021-11-02,Enterprise,2023-06-30,Reunião QBR,,2024-10-08,15.8,47.0,17.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,178.0,5.079872204472843,112.0
652,1855.85,Enterprise,2022-09-02,Enterprise,2023-10-31,Reunião QBR,,2025-03-07,39.333333333333336,66.33333333333333,7.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,161.0,4.246987951807229,90.0
653,1359.49,Enterprise,2020-04-10,Mid-Market,2021-09-16,Email de Acompanhamento,0.0,2022-09-16,27.666666666666668,55.5,6.5,0.8333333333333334,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,271.0,6.641376613218616,219.0
654,65.58,Basic,2021-01-06,Mid-Market,2021-10-17,Email de Acompanhamento,8.0,2024-01-01,15.666666666666666,40.0,15.333333333333334,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,267.0,5.9014148790506615,152.0
655,1852.27,Enterprise,2023-05-04,Mid-Market,2025-12-01,Suporte Técnico,5.0,2026-01-27,10.25,46.0,9.75,0.75,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,52.0,3.578370978781656,44.0
656,220.43,Pro,2020-09-30,SMB,2022-10-15,Email de Acompanhamento,10.0,2023-01-25,34.0,32.0,5.5,0.5,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,215.0,6.167774736018772,200.0
657,1866.2,Enterprise,2022-07-18,SMB,2023-12-15,Email de Acompanhamento,3.0,2025-05-28,33.714285714285715,67.28571428571429,12.285714285714286,0.7142857142857143,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,154.0,4.372946330777657,78.0
658,1108.17,Enterprise,2021-02-16,Enterprise,2022-07-23,Email de Acompanhamento,,2023-12-26,34.5,57.0,10.75,1.5,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,227.0,5.7891373801916926,153.0
659,473.13,Pro,2022-11-16,Enterprise,2023-05-30,Suporte Técnico,2.0,2025-10-20,31.25,37.75,13.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,183.0,4.041621029572837,58.0
660,70.49,Basic,2021-03-05,SMB,2022-11-16,Reunião QBR,0.0,2023-05-21,26.5,56.125,11.25,0.125,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,210.0,5.74258329529895,184.0
661,77.59,Basic,2021-09-25,Mid-Market,2024-04-10,Email de Acompanhamento,8.0,2024-09-04,25.666666666666668,53.5,10.416666666666666,0.08333333333333333,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,137.0,5.183934276586034,116.0
662,469.22,Pro,2023-06-07,Mid-Market,2025-05-16,Reunião QBR,,2025-05-18,24.8,19.0,9.4,0.4,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,80.0,3.485284052019165,80.0
663,39.73,Basic,2022-03-05,Enterprise,,,,2024-11-28,22.0,65.8,11.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,,4.742606790799562,104.0
664,449.96,Pro,2021-10-17,Mid-Market,2024-10-11,Reunião QBR,,2024-09-30,33.22222222222222,49.666666666666664,9.11111111111111,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,111.0,5.12368781378366,113.0
665,45.58,Basic,2020-03-30,Mid-Market,2021-06-20,Suporte Técnico,9.0,2022-11-25,16.0,44.8,12.4,0.2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,284.0,6.671490027375831,209.0
666,44.18,Basic,2022-06-13,SMB,2023-03-28,Suporte Técnico,,2025-05-17,35.25,72.0,13.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,192.0,4.468784227820373,80.0
667,63.26,Basic,2023-06-03,Mid-Market,,,,2026-02-07,26.875,66.5,10.25,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,,3.4962354551676933,42.0
668,319.34,Pro,2023-02-21,Enterprise,2025-04-07,Reunião QBR,4.0,2024-08-24,21.5,67.0,7.25,0.75,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,86.0,3.7754962354551678,118.0
669,40.3,Basic,2022-10-18,SMB,,,,2025-05-09,23.5,37.333333333333336,12.333333333333334,0.16666666666666666,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,,4.121029572836802,81.0
670,1571.11,Enterprise,2021-07-14,Mid-Market,2023-02-17,Email de Acompanhamento,,2024-04-15,35.0,44.0,14.5,2.75,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,197.0,5.383842994066636,137.0
671,1345.58,Enterprise,2022-10-10,Mid-Market,2023-09-19,Reunião QBR,0.0,2025-06-30,22.75,32.0,12.75,1.75,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,167.0,4.142935377875137,74.0
672,843.88,Enterprise,2022-07-16,Enterprise,2023-12-13,Suporte Técnico,5.0,2024-05-04,34.0,39.42857142857143,8.0,1.5714285714285714,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,154.0,4.37842278203724,134.0
673,23.32,Basic,2021-07-12,Enterprise,2022-09-18,Suporte Técnico,10.0,2024-03-24,24.8,77.4,9.4,0.2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,219.0,5.389319945230488,140.0
674,367.33,Pro,2021-01-05,Enterprise,,,,2023-09-20,10.571428571428571,41.0,13.285714285714286,0.2857142857142857,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,5.904153354632587,166.0
675,247.8,Pro,2021-12-08,SMB,2022-04-05,Suporte Técnico,0.0,2024-03-12,29.8,62.2,10.2,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,243.0,4.981287083523505,142.0
676,536.51,Enterprise,2021-02-15,Mid-Market,2023-08-21,Email de Acompanhamento,6.0,2023-07-25,24.25,56.25,11.5,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,171.0,5.791875855773619,175.0
677,375.33,Pro,2022-03-14,Enterprise,2024-01-11,Reunião QBR,3.0,2024-12-30,24.666666666666668,53.0,13.333333333333334,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,150.0,4.717962760131435,100.0
678,470.63,Pro,2021-06-10,Enterprise,2024-03-16,Suporte Técnico,2.0,2023-12-31,31.857142857142858,56.57142857142857,11.285714285714286,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,141.0,5.476951163852122,152.0
679,458.85,Pro,2023-09-09,Enterprise,2025-04-09,Suporte Técnico,0.0,2024-12-20,22.0,34.5,6.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,85.0,3.2279260780287475,101.0
680,1852.15,Enterprise,2022-01-30,SMB,2024-03-19,Suporte Técnico,7.0,2025-01-19,31.2,71.8,11.6,0.8,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,141.0,4.835706462212486,97.0
681,1156.24,Enterprise,2023-03-31,Enterprise,2024-06-18,Email de Acompanhamento,6.0,2025-11-04,37.8,43.0,9.2,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,128.0,3.671457905544148,56.0
682,1798.4,Enterprise,2022-05-28,Mid-Market,2025-02-16,Email de Acompanhamento,,2024-10-19,32.0,61.0,6.5,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,93.0,4.5125958378970425,110.0
683,53.1,Basic,2023-04-20,Enterprise,2025-10-02,Reunião QBR,7.0,2025-06-09,22.166666666666668,73.0,12.166666666666666,0.16666666666666666,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,60.0,3.6167008898015056,77.0
684,1739.61,Enterprise,2020-12-08,Enterprise,2022-11-27,Reunião QBR,9.0,2023-05-17,25.5,25.5,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,209.0,5.978881501759875,184.0
685,297.07,Pro,2021-11-11,Enterprise,,,,2023-04-26,31.5,39.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,,5.055225924235509,187.0
686,1837.39,Enterprise,2021-08-11,Enterprise,2024-04-07,Suporte Técnico,8.0,2024-02-12,26.333333333333332,59.77777777777778,9.222222222222221,0.7777777777777778,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,138.0,5.307165677772706,146.0
687,214.05,Pro,2023-10-29,Mid-Market,2026-08-23,Reunião QBR,10.0,2026-10-11,22.333333333333332,57.0,11.5,0.3333333333333333,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,14.0,3.0910335386721424,7.0
688,1002.34,Enterprise,2022-03-23,Enterprise,,,,2024-11-12,29.0,43.5,13.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,4.693318729463308,107.0
689,448.75,Pro,2022-09-19,Enterprise,2025-09-07,Reunião QBR,,2025-03-25,22.11111111111111,43.44444444444444,10.88888888888889,0.4444444444444444,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,64.0,4.2004381161007665,88.0
690,1659.82,Enterprise,2021-05-16,SMB,2022-09-12,Suporte Técnico,8.0,2024-05-05,31.666666666666668,45.166666666666664,8.333333333333334,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,220.0,5.5454130534002735,134.0
691,194.57,Pro,2020-03-06,Enterprise,2022-10-17,Reunião QBR,,2023-02-06,25.75,60.125,12.25,0.25,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,215.0,6.737192021900665,199.0
692,305.71,Pro,2023-01-05,Mid-Market,2024-03-20,Reunião QBR,,2025-10-05,28.571428571428573,57.857142857142854,8.142857142857142,0.5714285714285714,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,140.0,3.9041752224503763,60.0
693,960.0,Enterprise,2020-01-05,Enterprise,2021-11-26,Reunião QBR,2.0,2022-08-12,36.25,65.5,7.0,0.25,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,261.0,6.904184591317951,224.0
694,284.19,Pro,2023-01-11,Enterprise,2023-12-15,Email de Acompanhamento,9.0,2025-12-06,26.875,62.25,9.5,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,154.0,3.887748117727584,51.0
695,113.65,Pro,2022-03-14,Enterprise,2024-03-21,Reunião QBR,9.0,2025-03-04,28.75,61.0,9.25,0.25,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,140.0,4.717962760131435,91.0
696,1870.8,Enterprise,2021-12-10,Mid-Market,2024-04-12,Reunião QBR,3.0,2024-10-11,17.875,53.25,13.25,0.625,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,137.0,4.975810132359653,111.0
697,1133.36,Enterprise,2020-01-09,Mid-Market,2020-02-05,Suporte Técnico,6.0,2022-11-03,18.181818181818183,46.81818181818182,11.818181818181818,1.5454545454545454,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,355.0,6.893234258897145,212.0
698,1299.06,Enterprise,2020-08-29,Mid-Market,2022-07-03,Email de Acompanhamento,5.0,2023-05-04,35.4,41.8,11.4,1.2,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,230.0,6.255377395385217,186.0
699,1112.69,Enterprise,2022-01-24,Enterprise,2024-09-21,Email de Acompanhamento,0.0,2024-12-27,18.0,23.0,14.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,114.0,4.852135815991238,100.0
700,849.43,Enterprise,2022-05-30,Mid-Market,2023-09-01,Suporte Técnico,,2025-04-02,22.22222222222222,51.111111111111114,13.333333333333334,0.5555555555555556,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,169.0,4.507119386637459,86.0
701,1238.51,Enterprise,2022-02-23,Enterprise,2023-06-03,Email de Acompanhamento,,2025-01-23,12.666666666666666,47.666666666666664,13.166666666666666,1.3333333333333333,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,182.0,4.769989047097481,96.0
702,42.77,Basic,2022-02-19,SMB,2024-09-13,Suporte Técnico,,2024-12-14,24.625,40.375,11.75,0.125,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,115.0,4.780941949616649,102.0
703,323.21,Pro,2023-02-10,SMB,2025-06-09,Reunião QBR,8.0,2025-11-27,19.285714285714285,61.857142857142854,14.142857142857142,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,77.0,3.805612594113621,52.0
704,245.63,Pro,2022-12-16,SMB,2025-10-31,Reunião QBR,8.0,2025-01-30,24.625,57.875,8.5,0.375,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,56.0,3.9594742606790803,95.0
705,449.61,Pro,2023-10-24,Mid-Market,2024-04-30,Suporte Técnico,10.0,2026-01-22,34.8,55.0,8.4,0.2,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,135.0,3.1047227926078027,44.0
706,233.28,Pro,2023-03-24,Mid-Market,2024-11-04,Email de Acompanhamento,,2025-12-19,24.285714285714285,29.142857142857142,7.571428571428571,0.14285714285714285,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,108.0,3.6906228610540723,49.0
707,467.11,Pro,2020-02-03,Mid-Market,,,,2020-08-17,29.0,54.75,8.25,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,6.82479468126711,328.0
708,1181.37,Enterprise,2022-09-04,Enterprise,2025-03-30,Reunião QBR,4.0,2025-08-30,17.2,53.2,14.2,1.4,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,87.0,4.241511500547645,65.0
709,158.27,Pro,2023-10-07,Mid-Market,,,,2024-03-22,20.0,66.66666666666667,7.333333333333333,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,3.1512662559890487,140.0
710,86.4,Basic,2020-10-28,Enterprise,,,,2023-10-20,21.5,36.75,10.375,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,,6.091122409073133,162.0
711,74.64,Basic,2021-09-14,SMB,2024-04-05,Reunião QBR,10.0,2024-07-31,24.0,50.8,10.4,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,138.0,5.21405750798722,121.0
712,33.64,Basic,2023-06-28,Enterprise,2024-08-07,Suporte Técnico,9.0,2024-09-08,18.0,45.2,10.0,0.4,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,120.0,3.4277891854893907,116.0
713,81.79,Basic,2020-02-18,Enterprise,2022-01-12,Email de Acompanhamento,3.0,2023-01-10,17.0,56.666666666666664,10.0,0.16666666666666666,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,254.0,6.783730934689089,203.0
714,311.15,Pro,2020-10-28,Mid-Market,2023-05-10,Suporte Técnico,10.0,2022-11-15,29.5,32.5,10.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,185.0,6.091122409073133,211.0
715,885.06,Enterprise,2023-08-08,SMB,2026-06-14,Suporte Técnico,5.0,2026-06-15,16.5,67.0,9.0,0.5,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,24.0,3.3155373032169746,24.0
716,110.21,Pro,2020-08-01,Mid-Market,2022-08-12,Email de Acompanhamento,1.0,2023-07-20,22.5,65.0,16.25,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,224.0,6.332029722330857,175.0
717,1623.18,Enterprise,2021-10-08,SMB,,,,2024-04-29,15.0,71.0,8.5,2.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,5.148334094020995,135.0
718,1710.08,Enterprise,2020-05-15,Enterprise,,,,2021-11-02,19.5,25.0,8.5,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,,6.5455612045365665,265.0
719,1445.7,Enterprise,2020-04-15,SMB,2021-06-03,Suporte Técnico,4.0,2022-10-08,26.5,72.5,11.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,286.0,6.627688697692609,216.0
720,904.73,Enterprise,2022-01-30,Enterprise,2024-07-13,Reunião QBR,9.0,2024-06-21,17.0,46.8,8.6,2.6,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,124.0,4.835706462212486,127.0
